pruid,prename,prfname,week_end,sex,age,numtotal_atleast1dose,numtotal_1dose,numtotal_1doserange,numtotal_2doses,numtotal_2dosesrange,prop_atleast1dose,prop_1dose,prop_1doserange,prop_2doses,prop_2dosesrange,numweekdelta_atleast1dose,numweekdelta_2doses,propweekdelta_1dose,propweekdelta_2doses
24,Quebec,Québec,2021-01-23,m,0-17,199,199,,na,,0.024334381,0.024334381,,na,,,,,
24,Quebec,Québec,2021-01-23,m,18-69,46469,46469,,na,,1.577264902,1.577264902,,na,,,,,
24,Quebec,Québec,2021-01-23,m,70-74,3018,3018,,na,,1.415598792,1.415598792,,na,,,,,
24,Quebec,Québec,2021-01-23,m,75-79,3133,3133,,na,,2.120373316,2.120373316,,na,,,,,
24,Quebec,Québec,2021-01-23,m,80+,9533,9533,,na,,5.885548826,5.885548826,,na,,,,,
24,Quebec,Québec,2021-01-23,m,Unknown,0,0,,na,,na,na,,na,,,,,
24,Quebec,Québec,2021-01-23,Unknown,0-17,<5,<5,,na,,na,na,,na,,,,,
24,Quebec,Québec,2021-01-23,Unknown,18-69,99,99,,na,,na,na,,na,,,,,
24,Quebec,Québec,2021-01-23,Unknown,70-74,<5,<5,,na,,na,na,,na,,,,,
24,Quebec,Québec,2021-01-23,Unknown,75-79,<5,<5,,na,,na,na,,na,,,,,
24,Quebec,Québec,2021-01-23,Unknown,80+,12,12,,na,,na,na,,na,,,,,
24,Quebec,Québec,2021-01-23,Unknown,Unknown,0,0,,na,,na,na,,na,,,,,
35,Ontario,Ontario,2021-01-23,Not reported,Not reported,249132,217691,,31441,,na,na,,na,,,,,
46,Manitoba,Manitoba,2021-01-23,f,0-17,1,1,,0,,0.000656465,0.000656465,,0,,,,,
46,Manitoba,Manitoba,2021-01-23,f,18-69,14433,12166,,2267,,3.172004255,2.673775637,,0.498228618,,,,,
46,Manitoba,Manitoba,2021-01-23,f,70-74,610,537,,73,,2.063110901,1.816214022,,0.246896878,,,,,
46,Manitoba,Manitoba,2021-01-23,f,75-79,491,473,,18,,2.431535681,2.34239588,,0.089139801,,,,,
46,Manitoba,Manitoba,2021-01-23,f,80+,2499,2498,,1,,7.451693702,7.448711832,,0.00298187,,,,,
46,Manitoba,Manitoba,2021-01-23,f,Unknown,1,1,,0,,na,na,,na,,,,,
46,Manitoba,Manitoba,2021-01-23,m,0-17,0,0,,0,,0,0,,0,,,,,
46,Manitoba,Manitoba,2021-01-23,m,18-69,5811,4858,,953,,1.255466063,1.049570493,,0.20589557,,,,,
46,Manitoba,Manitoba,2021-01-23,m,70-74,513,457,,56,,1.869942407,1.665816141,,0.204126267,,,,,
46,Manitoba,Manitoba,2021-01-23,m,75-79,418,392,,26,,2.304808116,2.161446846,,0.14336127,,,,,
46,Manitoba,Manitoba,2021-01-23,m,80+,1056,1054,,2,,4.839818507,4.830652184,,0.009166323,,,,,
46,Manitoba,Manitoba,2021-01-23,m,Unknown,0,0,,0,,na,na,,na,,,,,
46,Manitoba,Manitoba,2021-01-23,Unknown,0-17,0,0,,0,,na,na,,na,,,,,
46,Manitoba,Manitoba,2021-01-23,Unknown,18-69,4,4,,0,,na,na,,na,,,,,
46,Manitoba,Manitoba,2021-01-23,Unknown,70-74,0,0,,0,,na,na,,na,,,,,
46,Manitoba,Manitoba,2021-01-23,Unknown,75-79,0,0,,0,,na,na,,na,,,,,
46,Manitoba,Manitoba,2021-01-23,Unknown,80+,0,0,,0,,na,na,,na,,,,,
46,Manitoba,Manitoba,2021-01-23,Unknown,Unknown,2,2,,0,,na,na,,na,,,,,
47,Saskatchewan,Saskatchewan,2021-01-23,f,0-17,7,7,,0,,0.005218429,0.005218429,,0,,,,,
47,Saskatchewan,Saskatchewan,2021-01-23,f,18-69,10379,8554,,1825,,2.734618921,2.253774954,,0.480843967,,,,,
47,Saskatchewan,Saskatchewan,2021-01-23,f,70-74,818,812,,6,,3.440444145,3.415208614,,0.025235532,,,,,
47,Saskatchewan,Saskatchewan,2021-01-23,f,75-79,876,>871,,<5,,5.169361501,>5.14,,<0.1,,,,,
47,Saskatchewan,Saskatchewan,2021-01-23,f,80+,4111,4111,,0,,13.44122936,13.44122936,,0,,,,,
47,Saskatchewan,Saskatchewan,2021-01-23,f,Unknown,<5,<5,,0,,na,na,,na,,,,,
47,Saskatchewan,Saskatchewan,2021-01-23,m,0-17,<5,<5,,0,,<0.1,<0.1,,0,,,,,
47,Saskatchewan,Saskatchewan,2021-01-23,m,18-69,3887,3260,,627,,0.9787653,0.820883684,,0.157881616,,,,,
47,Saskatchewan,Saskatchewan,2021-01-23,m,70-74,744,>739,,<5,,3.270042194,>3.25,,<0.1,,,,,
47,Saskatchewan,Saskatchewan,2021-01-23,m,75-79,746,>741,,<5,,4.985298049,>4.95,,<0.1,,,,,
47,Saskatchewan,Saskatchewan,2021-01-23,m,80+,2088,>2083,,<5,,10.47877145,>10.45,,<0.1,,,,,
47,Saskatchewan,Saskatchewan,2021-01-23,m,Unknown,0,0,,0,,na,na,,na,,,,,
47,Saskatchewan,Saskatchewan,2021-01-23,Unknown,0-17,0,0,,0,,na,na,,na,,,,,
47,Saskatchewan,Saskatchewan,2021-01-23,Unknown,18-69,18,18,,0,,na,na,,na,,,,,
47,Saskatchewan,Saskatchewan,2021-01-23,Unknown,70-74,<5,<5,,0,,na,na,,na,,,,,
47,Saskatchewan,Saskatchewan,2021-01-23,Unknown,75-79,<5,<5,,0,,na,na,,na,,,,,
47,Saskatchewan,Saskatchewan,2021-01-23,Unknown,80+,<5,<5,,0,,na,na,,na,,,,,
47,Saskatchewan,Saskatchewan,2021-01-23,Unknown,Unknown,0,0,,0,,na,na,,na,,,,,
48,Alberta,Alberta,2021-01-23,f,0-17,99,83,,16,,0.02071225,0.017364816,,0.003347434,,,,,
48,Alberta,Alberta,2021-01-23,f,18-69,51832,44837,,6995,,3.453067935,2.987058323,,0.466009612,,,,,
48,Alberta,Alberta,2021-01-23,f,70-74,1448,1382,,66,,1.765939802,1.685448071,,0.080491731,,,,,
48,Alberta,Alberta,2021-01-23,f,75-79,1777,1731,,46,,3.248094463,3.164013234,,0.08408123,,,,,
48,Alberta,Alberta,2021-01-23,f,80+,12876,12627,,249,,15.5659522,15.26493309,,0.301019113,,,,,
48,Alberta,Alberta,2021-01-23,f,Unknown,0,0,,0,,na,na,,na,,,,,
48,Alberta,Alberta,2021-01-23,m,0-17,37,33,,4,,0.007418517,0.006616515,,0.000802002,,,,,
48,Alberta,Alberta,2021-01-23,m,18-69,14185,12294,,1891,,0.919192096,0.79665475,,0.122537346,,,,,
48,Alberta,Alberta,2021-01-23,m,70-74,1027,984,,43,,1.357370376,1.300537926,,0.05683245,,,,,
48,Alberta,Alberta,2021-01-23,m,75-79,1121,1075,,46,,2.322449656,2.227148421,,0.095301235,,,,,
48,Alberta,Alberta,2021-01-23,m,80+,5151,5039,,112,,8.950788907,8.756168763,,0.194620143,,,,,
48,Alberta,Alberta,2021-01-23,m,Unknown,0,0,,0,,na,na,,na,,,,,
48,Alberta,Alberta,2021-01-23,Unknown,0-17,0,0,,0,,na,na,,na,,,,,
48,Alberta,Alberta,2021-01-23,Unknown,18-69,4,3,,1,,na,na,,na,,,,,
48,Alberta,Alberta,2021-01-23,Unknown,70-74,0,0,,0,,na,na,,na,,,,,
48,Alberta,Alberta,2021-01-23,Unknown,75-79,0,0,,0,,na,na,,na,,,,,
48,Alberta,Alberta,2021-01-23,Unknown,80+,0,0,,0,,na,na,,na,,,,,
48,Alberta,Alberta,2021-01-23,Unknown,Unknown,0,0,,0,,na,na,,na,,,,,
59,British Columbia,Colombie-Britannique,2021-01-23,f,0-17,95,94,,1,,0.022316971,0.022082056,,0.000234915,,,,,
59,British Columbia,Colombie-Britannique,2021-01-23,f,18-69,58245,55828,,2417,,3.211748786,3.078470448,,0.133278338,,,,,
59,British Columbia,Colombie-Britannique,2021-01-23,f,70-74,2433,2401,,32,,1.785635651,1.762150102,,0.023485549,,,,,
59,British Columbia,Colombie-Britannique,2021-01-23,f,75-79,2629,2619,,10,,2.880275209,2.869319427,,0.010955782,,,,,
59,British Columbia,Colombie-Britannique,2021-01-23,f,80+,17833,17831,,2,,13.18316565,13.18168713,,0.001478514,,,,,
59,British Columbia,Colombie-Britannique,2021-01-23,f,Unknown,0,0,,0,,na,na,,na,,,,,
59,British Columbia,Colombie-Britannique,2021-01-23,m,0-17,39,38,,1,,0.008704289,0.008481102,,0.000223187,,,,,
59,British Columbia,Colombie-Britannique,2021-01-23,m,18-69,21937,21156,,781,,1.227204249,1.183513383,,0.043690866,,,,,
59,British Columbia,Colombie-Britannique,2021-01-23,m,70-74,1921,1912,,9,,1.525293188,1.518147098,,0.00714609,,,,,
59,British Columbia,Colombie-Britannique,2021-01-23,m,75-79,1915,1908,,7,,2.304424736,2.296001251,,0.008423485,,,,,
59,British Columbia,Colombie-Britannique,2021-01-23,m,80+,7620,7616,,4,,7.539329178,7.535371525,,0.003957653,,,,,
59,British Columbia,Colombie-Britannique,2021-01-23,m,Unknown,0,0,,0,,na,na,,na,,,,,
59,British Columbia,Colombie-Britannique,2021-01-23,Unknown,0-17,0,0,,0,,na,na,,na,,,,,
59,British Columbia,Colombie-Britannique,2021-01-23,Unknown,18-69,2,2,,0,,na,na,,na,,,,,
59,British Columbia,Colombie-Britannique,2021-01-23,Unknown,70-74,1,1,,0,,na,na,,na,,,,,
59,British Columbia,Colombie-Britannique,2021-01-23,Unknown,75-79,0,0,,0,,na,na,,na,,,,,
59,British Columbia,Colombie-Britannique,2021-01-23,Unknown,80+,2,2,,0,,na,na,,na,,,,,
59,British Columbia,Colombie-Britannique,2021-01-23,Unknown,Unknown,0,0,,0,,na,na,,na,,,,,
60,Yukon,Yukon,2021-01-23,f,0-17,0,0,,0,,0,0,,0,,,,,
60,Yukon,Yukon,2021-01-23,f,18-69,1265,1265,,0,,8.353694776,8.353694776,,0,,,,,
60,Yukon,Yukon,2021-01-23,f,70-74,450,450,,0,,63.73937677,63.73937677,,0,,,,,
60,Yukon,Yukon,2021-01-23,f,75-79,253,253,,0,,65.03856041,65.03856041,,0,,,,,
60,Yukon,Yukon,2021-01-23,f,80+,295,295,,0,,70.07125891,70.07125891,,0,,,,,
60,Yukon,Yukon,2021-01-23,f,Unknown,0,0,,0,,na,na,,na,,,,,
60,Yukon,Yukon,2021-01-23,m,0-17,<5,<5,,0,,<0.1,<0.1,,0,,,,,
60,Yukon,Yukon,2021-01-23,m,18-69,679,679,,0,,4.440520568,4.440520568,,0,,,,,
60,Yukon,Yukon,2021-01-23,m,70-74,472,472,,0,,57.14285714,57.14285714,,0,,,,,
60,Yukon,Yukon,2021-01-23,m,75-79,270,270,,0,,57.08245243,57.08245243,,0,,,,,
60,Yukon,Yukon,2021-01-23,m,80+,258,258,,0,,62.77372263,62.77372263,,0,,,,,
60,Yukon,Yukon,2021-01-23,m,Unknown,0,0,,0,,na,na,,na,,,,,
60,Yukon,Yukon,2021-01-23,Unknown,0-17,0,0,,0,,na,na,,na,,,,,
60,Yukon,Yukon,2021-01-23,Unknown,18-69,8,8,,0,,na,na,,na,,,,,
60,Yukon,Yukon,2021-01-23,Unknown,70-74,0,0,,0,,na,na,,na,,,,,
60,Yukon,Yukon,2021-01-23,Unknown,75-79,<5,<5,,0,,na,na,,na,,,,,
60,Yukon,Yukon,2021-01-23,Unknown,80+,0,0,,0,,na,na,,na,,,,,
60,Yukon,Yukon,2021-01-23,Unknown,Unknown,0,0,,0,,na,na,,na,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-01-23,f,0-17,0,0,,0,,0,0,,0,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-01-23,f,18-69,3909,3909,,0,,25.01599898,25.01599898,,0,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-01-23,f,70-74,357,357,,0,,75,75,,0,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-01-23,f,75-79,230,230,,0,,82.14285714,82.14285714,,0,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-01-23,f,80+,271,271,,0,,114.3459916,114.3459916,,0,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-01-23,f,Unknown,0,0,,0,,na,na,,na,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-01-23,m,0-17,0,0,,0,,0,0,,0,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-01-23,m,18-69,3796,3796,,0,,22.80290743,22.80290743,,0,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-01-23,m,70-74,422,422,,0,,73.77622378,73.77622378,,0,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-01-23,m,75-79,265,265,,0,,82.04334365,82.04334365,,0,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-01-23,m,80+,221,221,,0,,82.15613383,82.15613383,,0,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-01-23,m,Unknown,0,0,,0,,na,na,,na,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-01-23,Unknown,0-17,0,0,,0,,na,na,,na,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-01-23,Unknown,18-69,0,0,,0,,na,na,,na,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-01-23,Unknown,70-74,0,0,,0,,na,na,,na,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-01-23,Unknown,75-79,0,0,,0,,na,na,,na,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-01-23,Unknown,80+,0,0,,0,,na,na,,na,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-01-23,Unknown,Unknown,0,0,,0,,na,na,,na,,,,,
62,Nunavut,Nunavut,2021-01-23,f,0-17,<5,<5,,0,,<0.1,<0.1,,0,,,,,
62,Nunavut,Nunavut,2021-01-23,f,18-69,2184,2184,,0,,18.67145422,18.67145422,,0,,,,,
62,Nunavut,Nunavut,2021-01-23,f,70-74,66,66,,0,,30.27522936,30.27522936,,0,,,,,
62,Nunavut,Nunavut,2021-01-23,f,75-79,36,36,,0,,31.03448276,31.03448276,,0,,,,,
62,Nunavut,Nunavut,2021-01-23,f,80+,41,41,,0,,49.39759036,49.39759036,,0,,,,,
62,Nunavut,Nunavut,2021-01-23,f,Unknown,0,0,,0,,na,na,,na,,,,,
62,Nunavut,Nunavut,2021-01-23,m,0-17,0,0,,0,,0,0,,0,,,,,
62,Nunavut,Nunavut,2021-01-23,m,18-69,1963,1963,,0,,15.94897628,15.94897628,,0,,,,,
62,Nunavut,Nunavut,2021-01-23,m,70-74,86,86,,0,,35.6846473,35.6846473,,0,,,,,
62,Nunavut,Nunavut,2021-01-23,m,75-79,37,37,,0,,31.09243697,31.09243697,,0,,,,,
62,Nunavut,Nunavut,2021-01-23,m,80+,35,35,,0,,36.45833333,36.45833333,,0,,,,,
62,Nunavut,Nunavut,2021-01-23,m,Unknown,0,0,,0,,na,na,,na,,,,,
62,Nunavut,Nunavut,2021-01-23,Unknown,0-17,0,0,,0,,na,na,,na,,,,,
62,Nunavut,Nunavut,2021-01-23,Unknown,18-69,0,0,,0,,na,na,,na,,,,,
62,Nunavut,Nunavut,2021-01-23,Unknown,70-74,0,0,,0,,na,na,,na,,,,,
62,Nunavut,Nunavut,2021-01-23,Unknown,75-79,0,0,,0,,na,na,,na,,,,,
62,Nunavut,Nunavut,2021-01-23,Unknown,80+,0,0,,0,,na,na,,na,,,,,
62,Nunavut,Nunavut,2021-01-23,Unknown,Unknown,0,0,,0,,na,na,,na,,,,,
1,Canada,Canada,2021-01-30,f,0-17,705,688,,17,,0.019880424,0.019401038,,0.000479386,,,,,
1,Canada,Canada,2021-01-30,f,18-69,306929,281435,,25494,,2.360587739,2.164513651,,0.196074088,,,,,
1,Canada,Canada,2021-01-30,f,70-74,11507,10987,,520,,1.234220967,1.178446664,,0.055774303,,,,,
1,Canada,Canada,2021-01-30,f,75-79,12516,11997,,519,,1.929673901,1.849656263,,0.080017638,,,,,
1,Canada,Canada,2021-01-30,f,80+,70891,67805,,3086,,7.156290411,6.844765503,,0.311524907,,,,,
1,Canada,Canada,2021-01-30,f,Unknown,0,0,,0,,na,na,,na,,,,,
1,Canada,Canada,2021-01-30,m,0-17,286,280,,6,,0.007721072,0.007559091,,0.000161981,,,,,
1,Canada,Canada,2021-01-30,m,18-69,117889,109462,,8427,,0.901011826,0.836605252,,0.064406574,,,,,
1,Canada,Canada,2021-01-30,m,70-74,9909,9541,,368,,1.159906496,1.11682994,,0.043076556,,,,,
1,Canada,Canada,2021-01-30,m,75-79,9383,9022,,361,,1.647018761,1.583651632,,0.063367129,,,,,
1,Canada,Canada,2021-01-30,m,80+,30063,28769,,1294,,4.466648342,4.274390652,,0.192257691,,,,,
1,Canada,Canada,2021-01-30,m,Unknown,0,0,,0,,na,na,,na,,,,,
1,Canada,Canada,2021-01-30,Not reported,Not reported,0,0,,0,,na,na,,na,,,,,
1,Canada,Canada,2021-01-30,Unknown,0-17,200,175,,25,,na,na,,na,,,,,
1,Canada,Canada,2021-01-30,Unknown,18-69,10,10,,0,,na,na,,na,,,,,
1,Canada,Canada,2021-01-30,Unknown,70-74,0,0,,0,,na,na,,na,,,,,
1,Canada,Canada,2021-01-30,Unknown,75-79,21,21,,0,,na,na,,na,,,,,
1,Canada,Canada,2021-01-30,Unknown,80+,2003,2003,,0,,na,na,,na,,,,,
1,Canada,Canada,2021-01-30,Unknown,Unknown,283586,210272,,73314,,0.746176093,0.553271104,,0.192904989,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-01-30,f,0-17,0,0,,0,,0,0,,0,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-01-30,f,18-69,3863,1819,,2044,,2.126921552,1.001519623,,1.125401929,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-01-30,f,70-74,78,75,,3,,0.458958517,0.441306267,,0.017652251,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-01-30,f,75-79,163,163,,0,,1.540788354,1.540788354,,0,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-01-30,f,80+,499,499,,0,,3.749060856,3.749060856,,0,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-01-30,f,Unknown,0,0,,0,,na,na,,na,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-01-30,m,0-17,0,0,,0,,0,0,,0,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-01-30,m,18-69,1302,625,,677,,0.730729944,0.350772823,,0.379957122,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-01-30,m,70-74,62,53,,9,,0.383094414,0.327483935,,0.055610479,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-01-30,m,75-79,99,94,,5,,1.002125721,0.951513311,,0.05061241,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-01-30,m,80+,250,249,,1,,2.614242393,2.603785423,,0.01045697,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-01-30,m,Unknown,0,0,,0,,na,na,,na,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-01-30,Unknown,0-17,0,0,,0,,na,na,,na,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-01-30,Unknown,18-69,43,20,,23,,na,na,,na,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-01-30,Unknown,70-74,1,1,,0,,na,na,,na,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-01-30,Unknown,75-79,0,0,,0,,na,na,,na,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-01-30,Unknown,80+,0,0,,0,,na,na,,na,,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-01-30,Unknown,Unknown,1993,1993,,0,,na,na,,na,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-01-30,f,0-17,<5,<5,,0,,<0.1,<0.1,,0,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-01-30,f,18-69,2651,854,,1797,,4.871012788,1.569160664,,3.301852124,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-01-30,f,70-74,128,108,,20,,2.740312567,2.312138728,,0.428173839,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-01-30,f,75-79,153,123,,30,,5.066225166,4.072847682,,<0.1,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-01-30,f,80+,979,814,,165,,22.39249771,18.61848124,,<0.1,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-01-30,f,Unknown,0,0,,0,,na,na,,na,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-01-30,m,0-17,<5,<5,,<5,,<0.1,<0.1,,<0.1,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-01-30,m,18-69,782,333,,449,,1.460753913,0.622034595,,0.838719319,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-01-30,m,70-74,99,79,,20,,2.232243517,1.781285231,,0.450958286,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-01-30,m,75-79,78,61,,17,,3.036200856,2.374464772,,0.661736084,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-01-30,m,80+,404,337,,67,,14.56380678,12.14852199,,2.415284787,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-01-30,m,Unknown,<5,<5,,0,,na,na,,na,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-01-30,Unknown,0-17,0,0,,0,,na,na,,na,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-01-30,Unknown,18-69,7,<5,,<5,,na,na,,na,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-01-30,Unknown,70-74,0,0,,0,,na,na,,na,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-01-30,Unknown,75-79,0,0,,0,,na,na,,na,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-01-30,Unknown,80+,0,0,,0,,na,na,,na,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2021-01-30,Unknown,Unknown,<5,<5,,0,,na,na,,na,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-01-30,f,0-17,2,2,,0,,na,0.002470661,,0,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-01-30,f,18-69,7743,5802,,1941,,2.27393535,1.703909712,,0.570025638,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-01-30,f,70-74,170,145,,25,,0.570622986,0.486707841,,0.083915145,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-01-30,f,75-79,156,147,,9,,0.770827157,0.726356359,,0.044470798,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-01-30,f,80+,759,754,,5,,2.666151468,2.648587888,,0.01756358,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-01-30,f,Unknown,0,0,,0,,na,na,,na,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-01-30,m,0-17,0,0,,0,,0,0,,0,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-01-30,m,18-69,2750,2021,,729,,0.831496482,0.611074324,,0.220422158,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-01-30,m,70-74,136,123,,13,,0.492628681,0.445539175,,0.047089506,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-01-30,m,75-79,117,114,,3,,0.66872428,0.651577503,,0.017146776,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-01-30,m,80+,253,249,,4,,1.364028467,1.342462799,,0.021565667,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-01-30,m,Unknown,0,0,,0,,na,na,,na,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-01-30,Unknown,0-17,0,0,,0,,na,na,,na,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-01-30,Unknown,18-69,3,3,,0,,na,na,,na,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-01-30,Unknown,70-74,1,1,,0,,na,na,,na,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-01-30,Unknown,75-79,0,0,,0,,na,na,,na,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-01-30,Unknown,80+,0,0,,0,,na,na,,na,,,,,
12,Nova Scotia,Nouvelle-Écosse,2021-01-30,Unknown,Unknown,0,0,,0,,na,na,,na,,,,,
13,New Brunswick,Nouveau-Brunswick,2021-01-30,Not reported,Not reported,12791,8326,,4465,,na,na,,na,,,,,
24,Quebec,Québec,2021-01-30,f,0-17,490,490,,na,,0.062492746,0.062492746,,na,,,,,
24,Quebec,Québec,2021-01-30,f,18-69,134243,134243,,na,,4.686720476,4.686720476,,na,,,,,
24,Quebec,Québec,2021-01-30,f,70-74,4082,4082,,na,,1.799728409,1.799728409,,na,,,,,
24,Quebec,Québec,2021-01-30,f,75-79,4921,4921,,na,,2.964547125,2.964547125,,na,,,,,
24,Quebec,Québec,2021-01-30,f,80+,26335,26335,,na,,10.68482702,10.68482702,,na,,,,,
24,Quebec,Québec,2021-01-30,f,Unknown,0,0,,na,,na,na,,na,,,,,
24,Quebec,Québec,2021-01-30,m,0-17,206,206,,na,,0.025190365,0.025190365,,na,,,,,
24,Quebec,Québec,2021-01-30,m,18-69,51120,51120,,na,,1.735130556,1.735130556,,na,,,,,
24,Quebec,Québec,2021-01-30,m,70-74,3552,3552,,na,,1.666072534,1.666072534,,na,,,,,
24,Quebec,Québec,2021-01-30,m,75-79,3628,3628,,na,,2.455382825,2.455382825,,na,,,,,
24,Quebec,Québec,2021-01-30,m,80+,10805,10805,,na,,6.670864897,6.670864897,,na,,,,,
24,Quebec,Québec,2021-01-30,m,Unknown,0,0,,na,,na,na,,na,,,,,
24,Quebec,Québec,2021-01-30,Unknown,0-17,<5,<5,,na,,na,na,,na,,,,,
24,Quebec,Québec,2021-01-30,Unknown,18-69,104,104,,na,,na,na,,na,,,,,
24,Quebec,Québec,2021-01-30,Unknown,70-74,<5,<5,,na,,na,na,,na,,,,,
24,Quebec,Québec,2021-01-30,Unknown,75-79,<5,<5,,na,,na,na,,na,,,,,
24,Quebec,Québec,2021-01-30,Unknown,80+,12,12,,na,,na,na,,na,,,,,
24,Quebec,Québec,2021-01-30,Unknown,Unknown,0,0,,na,,na,na,,na,,,,,
35,Ontario,Ontario,2021-01-30,Not reported,Not reported,270795,201946,,68849,,na,na,,na,,,,,
46,Manitoba,Manitoba,2021-01-30,f,0-17,2,2,,0,,0.00131293,0.00131293,,0,,,,,
46,Manitoba,Manitoba,2021-01-30,f,18-69,16206,10177,,6029,,3.561664308,2.236644308,,1.325019999,,,,,
46,Manitoba,Manitoba,2021-01-30,f,70-74,846,728,,118,,2.861298069,2.462204485,,0.399093584,,,,,
46,Manitoba,Manitoba,2021-01-30,f,75-79,782,758,,24,,3.872629129,3.753776061,,0.118853068,,,,,
46,Manitoba,Manitoba,2021-01-30,f,80+,4570,4568,,2,,13.62714695,13.62118321,,0.00596374,,,,,
46,Manitoba,Manitoba,2021-01-30,f,Unknown,0,0,,0,,na,na,,na,,,,,
46,Manitoba,Manitoba,2021-01-30,m,0-17,0,0,,0,,0,0,,0,,,,,
46,Manitoba,Manitoba,2021-01-30,m,18-69,6800,4582,,2218,,1.46913943,0.989940716,,0.479198714,,,,,
46,Manitoba,Manitoba,2021-01-30,m,70-74,721,651,,70,,2.628125683,2.37296785,,0.255157833,,,,,
46,Manitoba,Manitoba,2021-01-30,m,75-79,611,579,,32,,3.368989854,3.192545214,,0.17644464,,,,,
